BatchNumber,BatchDesc,BatchTxType,BatchDate,PeriodStart,PeriodEnd,BillingFreq,Posted
2785,March2019 Monthly,RD,3/1/2019,2/1/2019,3/1/2019,M,FALSE
2786,"Thursday, 2/28/2019",PY,2/28/2019,,,,TRUE
2787,"Tuesday, 3/5/2019",PY,3/5/2019,,,,TRUE
2788,April2019 Readings,RD,4/1/2019,10/1/2018,4/1/2019,S,FALSE
2789,April2019 Monthly,RD,4/1/2019,3/1/2019,4/1/2019,M,FALSE
2790,April2019 Meter Pits,RD,4/1/2019,3/1/2019,4/1/2019,Q,FALSE
2791,"Wednesday, 3/20/2019",PY,3/20/2019,,,,TRUE
2792,"Thursday, 3/28/2019",PY,3/28/2019,,,,TRUE
2793,"Tuesday, 4/2/2019",PY,4/2/2019,,,,TRUE
2794,"Tuesday, 4/2/2019 #2",PY,4/2/2019,,,,TRUE
2795,"Wednesday, 4/3/2019",PY,4/3/2019,,,,TRUE
2796,"Thursday, 4/4/2019",PY,4/4/2019,,,,TRUE
2797,"Tuesday, 4/9/2019",PY,4/9/2019,,,,TRUE
2798,"Thursday, 4/11/2019",PY,4/11/2019,,,,TRUE
2799,"Tuesday, 4/16/2019",PY,4/16/2019,,,,TRUE
2800,"Wednesday, 4/17/2019",PY,4/17/2019,,,,TRUE
2801,"Thursday, 4/18/2019",PY,4/18/2019,,,,TRUE
2802,"Tuesday, 4/23/2019",PY,4/23/2019,,,,TRUE
2803,"Thursday, 4/25/2019",PY,4/25/2019,,,,TRUE
2804,May2019 Monthly,RD,5/1/2019,4/1/2019,5/1/2019,M,FALSE
2805,May2019 Meter Pits,RD,5/1/2019,4/1/2019,5/1/2019,Q,FALSE
2806,"Tuesday, 4/30/2019",PY,4/30/2019,,,,TRUE
2807,"Tuesday, 4/30/2019 #2",PY,4/30/2019,,,,TRUE
2808,"Wednesday, 5/1/2019",PY,5/1/2019,,,,TRUE
2809,May2019 Interest,IN,5/1/2019,,,,FALSE
2810,"Thursday, 5/2/2019",PY,5/2/2019,,,,TRUE
2812,"Tuesday, 5/7/2019",PY,5/7/2019,,,,TRUE
2813,"Thursday, 5/9/2019",PY,5/9/2019,,,,TRUE
2814,"Monday, 5/13/2019",PY,5/13/2019,,,,TRUE
2815,"Tuesday, 5/21/2019",PY,5/21/2019,,,,TRUE
2816,"Tuesday, 5/28/2019",PY,5/28/2019,,,,TRUE
2817,June2019 Interest - Shut OFF,IN,6/1/2019,,,,FALSE
2818,June2019 Monthly,RD,6/1/2019,5/1/2019,6/1/2019,M,FALSE
2819,June2019 Meter Pits,RD,6/1/2019,5/1/2019,6/1/2019,Q,FALSE
2822,"Thursday, 5/30/2019",PY,5/30/2019,,,,TRUE
2823,"Tuesday, 6/4/2019",PY,6/4/2019,,,,TRUE
2824,"Tuesday, 6/11/2019",PY,6/11/2019,,,,TRUE
2825,"Tuesday, 6/18/2019",PY,6/18/2019,,,,TRUE
2826,July2019 Monthly,RD,7/1/2019,6/1/2019,7/1/2019,M,FALSE
2827,July 2019 Meter Pits,RD,7/1/2019,6/1/2019,7/1/2019,Q,FALSE
2828,"Tuesday, 7/2/2019",PY,7/2/2019,,,,TRUE
2829,"Tuesday, 7/9/2019",PY,7/9/2019,,,,TRUE
2830,"Thursday, 7/11/2019",PY,7/11/2019,,,,TRUE
2831,"Monday, 7/15/2019",PY,7/15/2019,,,,TRUE
2832,"Wednesday, 7/24/2019",PY,7/24/2019,,,,TRUE
2833,"Tuesday, 7/30/2019",PY,7/30/2019,,,,TRUE
2834,August 2019 Meter Pits,RD,8/1/2019,7/1/2019,8/1/2019,Q,FALSE
2835,August 2019 Monthly,RD,8/1/2019,7/1/2019,8/1/2019,M,FALSE
2836,"Thursday, 8/1/2019",PY,8/1/2019,,,,TRUE
2838,"Tuesday, 8/13/2019",PY,8/13/2019,,,,TRUE
2839,"Thursday, 8/15/2019",PY,8/15/2019,,,,TRUE
2840,"Tuesday, 8/27/2019",PY,8/27/2019,,,,TRUE
2841,Sept2019 Monthly,RD,9/1/2019,8/1/2019,9/1/2019,M,FALSE
2842,Sept2019 Meter Pits,RD,9/1/2019,8/1/2019,9/1/2019,Q,FALSE
2843,"Tuesday, 9/10/2019",PY,9/10/2019,,,,TRUE
2844,"Tuesday, 9/17/2019",PY,9/17/2019,,,,TRUE
2845,"Tuesday, September 17, 2019",PY,9/17/2019,,,,TRUE
2846,OctoberReadings2019,RD,10/1/2019,4/1/2019,10/1/2019,S,FALSE
2847,October2019 Monthly,RD,10/1/2019,9/1/2019,10/1/2019,M,FALSE
2848,October2019 MeterPits,RD,10/1/2019,9/1/2019,10/1/2019,Q,FALSE
2849,"Tuesday, 9/24/2019",PY,9/24/2019,,,,TRUE
2850,"Tuesday, 10/1/2019",PY,10/1/2019,,,,TRUE
2851,"Wednesday, 10/2/2019",PY,10/2/2019,,,,TRUE
2852,"Wednesday, 10/2/2019 #2",PY,10/2/2019,,,,TRUE
2853,"Thursday, 10/3/2019",PY,10/3/2019,,,,TRUE
2854,"Tuesday, 10/8/2019",PY,10/8/2019,,,,TRUE
2855,"Tuesday, 10/8/2019 #2",PY,10/8/2019,,,,TRUE
2856,"Thursday, 10/10/2019",PY,10/10/2019,,,,TRUE
2857,"Thursday, 10/10/2019 #2",PY,10/10/2019,,,,TRUE
2858,"Tuesday, 10/15/2019",PY,10/15/2019,,,,TRUE
2859,"Tuesday, 10/15/2019 #2",PY,10/15/2019,,,,TRUE
2860,"Thursday, 10/17/2019",PY,10/17/2019,,,,TRUE
2861,"Monday, 10/21/2019",PY,10/21/2019,,,,TRUE
2862,"Thursday, 10/24/2019",PY,10/24/2019,,,,TRUE
2863,"Thursday, 10/24/2019 #2",PY,10/24/2019,,,,TRUE
2864,"Tuesday, 10/29/2019",PY,10/29/2019,,,,TRUE
2865,"Tuesday, 10/29/2019",PY,10/29/2019,,,,FALSE
2866,"Tuesday, 10/29/2019 #2",PY,10/29/2019,,,,TRUE
2867,"Thursday, 10/31/2019",PY,10/31/2019,,,,TRUE
2868,"Thursday, 10/31/2019 #2",PY,10/31/2019,,,,TRUE
2869,November Interest,IN,11/1/2019,,,,FALSE
2870,November2019 Monthly,RD,11/1/2019,10/1/2019,11/1/2019,M,FALSE
2871,November2019 Meter Pits,RD,11/1/2019,10/1/2019,11/1/2019,Q,FALSE
2872,"Tuesday, 11/5/2019",PY,11/5/2019,,,,TRUE
2873,"Tuesday, 11/12/2019",PY,11/12/2019,,,,TRUE
2874,"Thursday, 11/14/2019",PY,11/14/2019,,,,TRUE
2875,"Thursday, 11/21/2019",PY,11/21/2019,,,,TRUE
2876,DECEMBER 2019 MONTHLY,RD,12/1/2019,11/1/2019,12/1/2019,M,FALSE
2877,DECEMBER 2019 METER PITS,RD,12/1/2019,11/1/2019,12/1/2019,Q,FALSE
2878,"Tuesday, 11/26/2019",PY,11/26/2019,,,,TRUE
2879,December 2019 Interest,IN,12/1/2019,,,,FALSE
2880,"Wednesday, 12/4/2019",PY,12/4/2019,,,,TRUE
2881,"Tuesday, 12/10/2019",PY,12/10/2019,,,,TRUE
2882,"Wednesday, 12/11/2019",PY,12/11/2019,,,,TRUE
2883,"Friday, 12/13/2019",PY,12/13/2019,,,,TRUE
2884,"Wednesday, 12/18/2019",PY,12/18/2019,,,,TRUE
2885,"Thursday, 12/19/2019",PY,12/19/2019,,,,TRUE
2887,January 2020 Monthly,RD,1/1/2020,12/1/2019,1/1/2020,M,FALSE
2888,January 2020 Meter Pits,RD,1/1/2020,12/1/2019,1/1/2020,Q,FALSE
2889,"Tuesday, 12/31/2019",PY,12/31/2019,,,,TRUE
2890,"Wednesday, 1/8/2020",PY,1/8/2020,,,,TRUE
2891,"Thursday, 1/16/2020",PY,1/16/2020,,,,TRUE
2892,"Wednesday, 1/29/2020",PY,1/29/2020,,,,TRUE
2893,February 2020 Monthly,RD,2/1/2020,1/1/2020,2/1/2020,M,FALSE
2894,February 2020 Meter Pits,RD,2/1/2020,1/1/2020,2/1/2020,Q,FALSE
2895,"Thursday, 2/13/2020",PY,2/13/2020,,,,TRUE
2896,"Thrsday, 2/20/2020",PY,2/20/2020,,,,TRUE
2897,"Wednesday, 2/26/2020",PY,2/26/2020,,,,TRUE
2898,March 2020 Meter Pits,RD,3/1/2020,2/1/2020,3/1/2020,Q,FALSE
2899,March 2020 Monthly,RD,3/1/2020,2/1/2020,3/1/2020,M,FALSE
2901,"Wednesday, 3/4/2020",PY,3/4/2020,,,,TRUE
2902,"Tuesday, 3/17/2020",PY,3/17/2020,,,,TRUE
2903,April2020 Readings,RD,4/1/2020,10/1/2019,4/1/2020,S,FALSE
2904,April2020 Monthly,RD,4/1/2020,3/1/2020,4/1/2020,M,FALSE
2905,April 2020 Meter Pits,RD,4/1/2020,3/1/2020,4/1/2020,Q,FALSE
2906,"Thursday, 4/2/2020",PY,4/2/2020,,,,TRUE
2907,"Tuesday, 4/7/2020",PY,4/7/2020,,,,TRUE
2908,"Wednesday, 4/8/2020",PY,4/8/2020,,,,TRUE
2909,"Wednesday, 4/8/2020 #2",PY,4/8/2020,,,,TRUE
2910,"Thursday, 4/9/2020",PY,4/9/2020,,,,TRUE
2911,"Tuesday, 4/14/2020",PY,4/14/2020,,,,TRUE
2912,"Wednesday, 4/15/2020",PY,4/15/2020,,,,TRUE
2913,"Thursday, 4/16/2020",PY,4/16/2020,,,,TRUE
2914,"Tuesday, 4/21/2020",PY,4/21/2020,,,,TRUE
2915,"Tuesday, 4/28/2020",PY,4/28/2020,,,,TRUE
2916,May 2020 Meter Pits,RD,5/1/2020,4/1/2020,5/1/2020,Q,FALSE
2917,May 2020 Monthly,RD,5/1/2020,4/1/2020,5/1/2020,M,FALSE
2918,"Wednesday, 4/29/2020",PY,4/29/2020,,,,TRUE
2919,"Thursday, 4/30/2020",PY,4/30/2020,,,,TRUE
2921,"Monday, 5/4/2020",PY,5/4/2020,,,,TRUE
2922,"Tuesday, 5/5/2020",PY,5/5/2020,,,,TRUE
2923,"Thursday, 5/7/2020",PY,5/7/2020,,,,TRUE
2924,"Tuesday, 5/12/2020",PY,5/12/2020,,,,TRUE
2925,"Tuesday, 5/19/2020",PY,5/19/2020,,,,TRUE
2927,"Wednesday, 5/27/2020",PY,5/27/2020,,,,FALSE
2928,"Wednesday, 5/27/2020",PY,5/28/2020,,,,TRUE
2929,June 2020 Monthly,RD,6/1/2020,5/1/2020,6/1/2020,M,FALSE
2930,June 2020 Meter Pits,RD,6/1/2020,5/1/2020,6/1/2020,Q,FALSE
2931,"Tuesday, 6/2/2020",PY,6/2/2020,,,,TRUE
2932,"Tuesday, 6/9/2020",PY,6/9/2020,,,,TRUE
2933,"Tuesday, 6/16/2020",PY,6/16/2020,,,,TRUE
2934,"Wednesday, 6/17/2020",PY,6/17/2020,,,,TRUE
2935,"Tuesday, 6/23/2020",PY,6/23/2020,,,,TRUE
2936,JULY2020 MONTHLY,RD,7/1/2020,6/1/2020,7/1/2020,M,FALSE
2937,JULY2020 METER PITS,RD,7/1/2020,6/1/2020,7/1/2020,Q,FALSE
2938,"Wednesday, 7/1/2020",PY,7/1/2020,,,,TRUE
2939,"Tuesday, 7/7/2020",PY,7/7/2020,,,,TRUE
2940,"Tuesday, 7/7/2020 #2",PY,7/7/2020,,,,TRUE
2941,"Wednesday, 7/8/2020",PY,7/8/2020,,,,TRUE
2942,"Thursday, 7/9/2020",PY,7/9/2020,,,,TRUE
2943,"Tuesday, 7/14/2020",PY,7/14/2020,,,,TRUE
2944,"Thursday, 7/16/2020",PY,7/16/2020,,,,TRUE
2945,"Monday, 7/20/2020",PY,7/20/2020,,,,TRUE
2946,"Tuesday, 7/21/2020",PY,7/21/2020,,,,TRUE
2947,"Thursday, 7/23/2020",PY,7/23/2020,,,,TRUE
2948,July31 2020 readings,RD,8/1/2020,4/1/2020,8/1/2020,S,FALSE
2949,August 2020 monthly,RD,8/1/2020,7/1/2020,8/1/2020,M,FALSE
2950,August 2020 Meter pits,RD,8/1/2020,7/1/2020,8/1/2020,Q,FALSE
2951,"Thursday, 7/30/2020",PY,7/30/2020,,,,TRUE
2952,"Tuesday, 8/4/2020",PY,8/4/2020,,,,TRUE
2953,"Wednesday, 8/12/2020",PY,8/12/2020,,,,TRUE
2954,"Thursday, 8/20/2020",PY,8/20/2020,,,,TRUE
2955,"Thursday, 8/27/20",PY,8/27/2020,,,,TRUE
2957,September 2020 ALL readings,RD,9/1/2020,8/1/2020,9/1/2020,S,FALSE
2958,September 2020 meter pits,RD,9/1/2020,8/1/2020,9/1/2020,Q,FALSE
2959,September 2020 monthly,RD,9/1/2020,8/1/2020,9/1/2020,M,FALSE
2960,"Tuesday, 9/1/2020",PY,9/1/2020,,,,TRUE
2961,"Tuesday, 9/8/2020",PY,9/8/2020,,,,TRUE
2962,"Thursday, 9/17/2020",PY,9/17/2020,,,,TRUE
2964,October 2020 meter pit,RD,10/1/2020,9/1/2020,10/1/2020,Q,FALSE
2965,"Tuesday, 10/6/2020",PY,10/6/2020,,,,TRUE
2966,October2020 Monthly,RD,10/1/2020,9/1/2020,10/1/2020,M,FALSE
2968,"Tuesday, OCTOBER 13, 2020",PY,10/13/2020,,,,TRUE
2969,"Tuesday, 10/20/2020",PY,10/20/2020,,,,TRUE
2970,"Tuesday, 10/27/2020",PY,10/27/2020,,,,TRUE
2971,"Wednesday, 10/28/2020",PY,10/28/2020,,,,TRUE
2972,November 202 meter pits,RD,11/1/2020,10/1/2020,11/1/2020,Q,FALSE
2973,November 2020 Monthly,RD,11/1/2020,10/1/2020,11/1/2020,M,FALSE
2975,november stan - all meters,RD,11/1/2020,9/1/2020,11/1/2020,A,FALSE
2977,"Monday, 11/2/2020",PY,11/2/2020,,,,TRUE
2978,"Monday, 11/2/2020",PY,11/2/2020,,,,FALSE
2979,"Monday, November 2, 2020",PY,11/2/2020,,,,TRUE
2980,"Tuesday, 11/10/2020",PY,11/10/2020,,,,TRUE
2981,"Monday. November 17, 2020",PY,11/17/2020,,,,TRUE
2982,January 2020 Reading (Sept-Nov),RD,1/1/2021,9/1/2020,12/1/2020,S,FALSE
2983,December Monthly,RD,12/1/2020,11/1/2020,12/1/2020,M,FALSE
2984,December meter pits,RD,12/1/2020,11/1/2020,12/1/2020,Q,FALSE
2985,"Monday, 11/30/2020",PY,11/30/2020,,,,TRUE
2986,"Monday, 11/30/2020",PY,11/30/2020,,,,TRUE
2987,"Monday, 11/30/2020 #2",PY,11/30/2020,,,,TRUE
2988,"Tuesday, 12/8/2020",PY,12/8/2020,,,,TRUE
2989,"Wednesday, 12/16/2020",PY,12/16/2020,,,,TRUE
2990,January2021 Monthly,RD,1/1/2021,12/1/2020,1/1/2021,M,FALSE
2991,January 2021 MeterPits,RD,1/1/2021,12/1/2020,1/1/2021,Q,FALSE
2992,"Monday, 1/25/2021",PY,1/25/2021,,,,TRUE
2993,"Thursday, 1/28/2021",PY,1/28/2021,,,,TRUE
2994,February 2021 Monthly,RD,2/1/2021,1/1/2021,2/1/2021,M,FALSE
2995,February 2021 Meter Pits,RD,2/1/2021,1/1/2021,2/1/2021,Q,FALSE
2996,"Wednesday, 2/3/2021",PY,2/3/2021,,,,TRUE
2997,"Tuesday, 2/2/2021",PY,2/9/2021,,,,TRUE
2998,"Tuesday, 2/16/2021",PY,2/16/2021,,,,TRUE
2999,"Monday, 2/22/2021",PY,2/22/2021,,,,TRUE
3000,April 2021 billing Dec-Feb,RD,4/1/2021,12/1/2020,2/28/2021,S,FALSE
3001,March 2021 Monthly,RD,3/1/2021,2/1/2021,3/1/2021,M,FALSE
3003,"Monday, 3/1/2021",PY,3/1/2021,,,,TRUE
3006,March2021 MeterPits+,RD,3/1/2021,2/1/2021,3/1/2021,Q,FALSE
3007,"Wednesday, 3/24/2021",PY,3/24/2021,,,,TRUE
3008,"Monday, 3/29/2021",PY,3/29/2021,,,,TRUE
3009,April2021 Meter Pits,RD,4/1/2021,3/1/2021,4/1/2021,Q,FALSE
3010,April 2021 Monthly,RD,4/1/2021,3/1/2021,4/1/2021,M,FALSE
3011,"Mnday, 4/5/2021",PY,4/5/2021,,,,TRUE
3012,"Thursday, 4/8/2021",PY,4/8/2021,,,,TRUE
3013,"Monday, 4/19/2021",PY,4/19/2021,,,,TRUE
3014,"Wednesday, 4/21/2021",PY,4/21/2021,,,,TRUE
3017,May 2021 Monthly,RD,5/1/2021,4/1/2021,5/1/2021,M,FALSE
3018,May2021 Meter Pits,RD,5/1/2021,4/1/2021,5/1/2021,Q,FALSE
3019,"Thursday, 4/29/2021",PY,4/29/2021,,,,TRUE
3020,"Monday, 5/10/2021",PY,5/10/2021,,,,TRUE
3021,"Wednesday, 5/12/2021",PY,5/12/2021,,,,TRUE
3023,"Monday, 5/17/2021",PY,5/17/2021,,,,TRUE
3024,"Monday, 5/24/2021",PY,5/24/2021,,,,TRUE
3025,"WEDNESDAY, May 26, 2021",PY,5/26/2021,,,,TRUE
3026,May readings (July billing),RD,7/1/2021,3/1/2021,5/31/2021,S,FALSE
3027,June 2021 Monthly,RD,6/1/2021,5/1/2021,6/1/2021,M,FALSE
3028,June 2021 Meter Pits,RD,6/1/2021,5/1/2021,6/1/2021,Q,FALSE
3030,"Thursday, June 3, 2021",PY,6/3/2021,,,,TRUE
3032,"Tuesday, 6/15/2021",PY,6/15/2021,,,,TRUE
3033,"Monday, 6/21/2021",PY,6/21/2021,,,,TRUE
3034,"Tuesday, 6/29/2021",PY,6/29/2021,,,,TRUE
3035,July2021 Monthly,RD,7/1/2021,6/1/2021,7/1/2021,M,FALSE
3036,July2021 Meter Pits,RD,7/1/2021,6/1/2021,7/1/2021,Q,FALSE
3037,"Tuesday, 7/6/2021",PY,7/6/2021,,,,TRUE
3038,"Wednesday, 7/14/2021",PY,7/14/2021,,,,TRUE
3039,"Monday, 7/19/2021",PY,7/19/2021,,,,TRUE
3040,"Wednesday, 7/28/2021",PY,7/28/2021,,,,TRUE
3041,August2021 Monthly,RD,8/1/2021,7/1/2021,8/1/2021,M,FALSE
3042,August2021 Meter Pits,RD,8/1/2021,7/1/2021,8/1/2021,Q,FALSE
3043,"August 3, 2021",PY,8/3/2021,,,,TRUE
3046,"Tuesday, 8/3/2021",PY,8/3/2021,,,,FALSE
3047,"Tuesday, 8/3/2021",PY,8/3/2021,,,,TRUE
3048,"Monday, 8/9/2021",PY,8/9/2021,,,,TRUE
3049,"Wednesday, 8/11/2021",PY,8/11/2021,,,,TRUE
3050,"Wednesday, 8/18/2021",PY,8/18/2021,,,,TRUE
3051,Sepetember2021 Monthly,RD,9/1/2021,8/1/2021,9/1/2021,M,FALSE
3052,September 2021 Meter Pits,RD,9/1/2021,8/1/2021,9/1/2021,Q,FALSE
3053,OCTOBER BILLING - AUG31 2021,RD,10/1/2021,6/1/2021,8/31/2021,S,FALSE
3054,"Tuesday, 8/31/2021",PY,8/31/2021,,,,TRUE
3055,"Thursday, 9/9/2021",PY,9/9/2021,,,,TRUE
3056,"Tuesday, 9/21/2021",PY,9/21/2021,,,,TRUE
3057,"Thursday, 9/23/2021",PY,9/23/2021,,,,TRUE
3059,October 2021 monthly,RD,10/1/2021,9/1/2021,10/1/2021,M,FALSE
3060,october 2021 meter pits,RD,10/1/2021,9/1/2021,10/1/2021,Q,FALSE
3061,"Monday, 10/4/2021",PY,10/4/2021,,,,TRUE
3062,"Tuesday, 10/5/2021",PY,10/5/2021,,,,TRUE
3063,"Wednesday, 10/13/2021",PY,10/13/2021,,,,TRUE
3064,"Monday, 10/18/2021",PY,10/18/2021,,,,TRUE
3065,"Tuesday, 10/26/2021",PY,10/26/2021,,,,TRUE
3066,NOVEMBER2021 MONTHLY,RD,11/1/2021,10/1/2021,11/1/2021,M,FALSE
3067,NOVEMBER 2021 METER PITS,RD,11/1/2021,10/1/2021,11/1/2021,Q,FALSE
3068,"Tuesday, 11/2/2021",PY,11/2/2021,,,,TRUE
3069,"Tuesday, 11/9/2021",PY,11/9/2021,,,,TRUE
3070,"OCTOBER 15, 2021",PY,11/9/2021,,,,FALSE
3071,"Monday, 11/15/2021",PY,11/15/2021,,,,TRUE
3072,"Tuesday, 11/23/2021",PY,11/23/2021,,,,TRUE
3073,Jan2022 Readings (Sept-Nov),RD,1/1/2022,9/1/2021,11/30/2021,Q,FALSE
3074,Dec2021 Meter Pits,RD,12/1/2021,11/1/2021,12/1/2021,P,FALSE
3075,Dec2021 Monthly,RD,12/1/2021,11/1/2021,12/1/2021,M,FALSE
3076,"Wednesday, 12/15/2021",PY,12/15/2021,,,,TRUE
3078,interest for october billing,IN,1/1/2022,,,,FALSE
3082,"December 23, 2021",PY,12/23/2021,,,,TRUE
3083,January 2022 Meter Pits,RD,1/1/2022,12/1/2021,1/1/2022,P,FALSE
3084,January 2022 Monthly,RD,1/1/2022,12/1/2021,1/1/2022,M,FALSE
3087,"Monday, January 3, 2022",PY,1/3/2022,,,,TRUE
3088,"Monday, January 3, 2022 #2",PY,1/3/2022,,,,TRUE
3090,"Tuesday, 1/4/2022",PY,1/4/2022,,,,TRUE
3091,"Tuesday, January 4, 2022 #2",PY,1/4/2022,,,,TRUE
3092,"Wednesday, 1/5/2022",PY,1/5/2022,,,,TRUE
3093,"Thursday, 1/6/2022",PY,1/6/2022,,,,TRUE
3094,"Monday, 1/10/2022",PY,1/10/2022,,,,TRUE
3095,"Tuesday, 1/11/2022",PY,1/11/2022,,,,TRUE
3096,"Wednesday, 1/12/2022",PY,1/12/2022,,,,TRUE
3097,"Tuesday, 1/18/2022",PY,1/18/2022,,,,TRUE
3098,"Wednesday, 1/19/2022",PY,1/19/2022,,,,TRUE
3099,"Tuesday, 1/25/2022",PY,1/25/2022,,,,TRUE
3100,"Wednesday, 1/26/2022",PY,1/26/2022,,,,TRUE
3101,"Thursday, 1/27/2022",PY,1/27/2022,,,,TRUE
3102,February 2022 meter pits,RD,2/1/2022,1/1/2022,2/1/2022,P,FALSE
3103,February 2022 monthly,RD,2/1/2022,1/1/2022,2/1/2022,M,FALSE
3104,"Monday, 1/31/2022",PY,1/31/2022,,,,TRUE
3105,"Tuesday, 2/1/2022",PY,2/1/2022,,,,TRUE
3106,"Wednesday, 2/22/2022",PY,2/2/2022,,,,TRUE
3107,"Thursday, 2/3/2022",PY,2/3/2022,,,,TRUE
3108,February Interest,IN,2/1/2022,,,,FALSE
3109,"Tuesday, 2/8/2022",PY,2/8/2022,,,,TRUE
3110,"Thursday, 2/10/2022",PY,2/10/2022,,,,TRUE
3111,"Monday, 2/14/2022",PY,2/14/2022,,,,TRUE
3112,"Thursday, 2/17/2022",PY,2/17/2022,,,,TRUE
3113,"Tuesday, 2/22/2022",PY,2/22/2022,,,,TRUE
3114,"Thursday, 2/24/2022",PY,2/24/2022,,,,TRUE
3115,April 2022 billing (Dec-Feb),RD,4/1/2022,12/1/2021,2/28/2022,Q,FALSE
3116,March2022 monthly,RD,3/1/2022,2/1/2022,3/1/2022,M,FALSE
3117,March2022 meter pits,RD,3/1/2022,2/1/2022,3/1/2022,P,FALSE
3118,"FEBRUARY 24, 2022 ONLINE PYMT POST",PY,2/24/2022,,,,FALSE
3119,"MONDAY, February 28, 2022",PY,2/28/2022,,,,TRUE
3120,"Tuesday, 3/1/2022",PY,3/1/2022,,,,TRUE
3121,March Interest for Jan2022 billing,IN,3/1/2022,,,,FALSE
3122,"Wednesday, 3/2/2022",PY,3/2/2022,,,,TRUE
3123,"Friday, March 4, 2022",PY,3/4/2022,,,,TRUE
3124,"Monday, 3/7/2022",PY,3/7/2022,,,,TRUE
3125,"Wednesday, 3/9/2022",PY,3/9/2022,,,,TRUE
3126,"Monday, 3/14/2022",PY,3/14/2022,,,,TRUE
3127,TUESDAY 03/15/2022-ONLINE PYMT FERGUSON,PY,3/15/2022,,,,TRUE
3128,"Tuesday, 3/15/2022",PY,3/15/2022,,,,TRUE
3129,"Thursday, 3/17/2022",PY,3/17/2022,,,,TRUE
3130,"Monday, 3/21/2022",PY,3/21/2022,,,,TRUE
3131,"Thursday, 3/24/2022",PY,3/24/2022,,,,TRUE
3132,"Monday, 3/28/2022",PY,3/28/2022,,,,TRUE
3133,April 2022 Monthly,RD,4/1/2022,3/1/2022,4/1/2022,M,FALSE
3134,April 2022 Meter Pits,RD,4/1/2022,3/1/2022,4/1/2022,P,FALSE
3135,"Wednesday, 3/30/2022",PY,3/30/2022,,,,TRUE
3136,"Monday, 4/4/2022",PY,4/4/2022,,,,TRUE
3137,"Monday, 4/4/2022 #2",PY,4/4/2022,,,,TRUE
3138,"Wednesday, April 6, 2022",PY,4/6/2022,,,,TRUE
3139,"Thursday, 4/7/2022",PY,4/7/2022,,,,TRUE
3140,"Thursday, 4/7/2022 #2",PY,4/7/2022,,,,TRUE
3141,"Monday, 4/11/2022 #1",PY,4/11/2022,,,,TRUE
3142,"Monday, 4/11/2022 #2",PY,4/11/2022,,,,TRUE
3143,"Wednesday, 4/13/2022",PY,4/13/2022,,,,TRUE
3144,test,PY,4/14/2022,,,,FALSE
3145,"Monday, 4/18/2022 #1",PY,4/18/2022,,,,TRUE
3146,"Monday, 4/18/2022 #2",PY,4/18/2022,,,,TRUE
3147,"Monday, April 18, 2022 - ONLINE PYMTS",PY,4/18/2022,,,,TRUE
3149,"Monday, 4/18/22 - online pymt/overpymt",PY,4/18/2022,,,,TRUE
3151,"Wednesday, 4/20/2022",PY,4/20/2022,,,,TRUE
3153,"Thursday, 4/21/2022",PY,4/21/2022,,,,TRUE
3154,"FRIDAY, 04/22/2022 - ONLINE PYMTS",PY,4/22/2022,,,,TRUE
3155,"Monday, 4/25/2022",PY,4/25/2022,,,,TRUE
3156,"Tuesday, 4/26/2022",PY,4/26/2022,,,,TRUE
3157,"Wednesday, 4/27/2022",PY,4/27/2022,,,,TRUE
3158,"Thursday, 4/28/2022",PY,4/28/2022,,,,TRUE
3159,May2022 Monthly,RD,5/1/2022,4/1/2022,5/1/2022,M,FALSE
3160,May2022 Meter Pits,RD,5/1/2022,4/1/2022,5/1/2022,P,FALSE
3161,"Thursday, 04/28/2022 - ONLINE PYMTS",PY,4/28/2022,,,,TRUE
3162,"Friday, 04/29/2022",PY,4/29/2022,,,,TRUE
3163,Friday 04/29/2022 - ONLINE PYMTS,PY,4/29/2022,,,,TRUE
3164,"Monday, 5/2/2022",PY,5/2/2022,,,,TRUE
3165,"MONDAY, 05/02/2022 - ONLINE PYMTS",PY,5/2/2022,,,,TRUE
3166,"Monday, 5/2/2022 #2",PY,5/2/2022,,,,TRUE
3167,May2022 interest for April 2022 billing,IN,5/1/2022,,,,FALSE
3168,"Thursday, 5/5/2022",PY,5/5/2022,,,,TRUE
3171,"Friday, May 6, 2022 - ONLINE PYMTS",PY,5/6/2022,,,,TRUE
3172,"Friday, 05/13/2022",PY,5/13/2022,,,,TRUE
3173,"Tuesday, 5/17/2022",PY,5/17/2022,,,,TRUE
3174,"Thursday, 05/19/2022 - ONLINE PYMTS",PY,5/19/2022,,,,TRUE
3175,"Thursday, 5/19/2022",PY,5/19/2022,,,,TRUE
3176,"MONDAY, 05/23/2022 - ONLINE PYMTS",PY,5/23/2022,,,,TRUE
3177,"MONDAY, 05/23/2022 - ONLINE PYMT",PY,5/23/2022,,,,TRUE
3178,July2022 billing (Mar-May),RD,7/1/2022,3/1/2021,5/31/2022,Q,FALSE
3179,June 2022 monthly,RD,6/1/2022,5/1/2022,6/1/2022,M,FALSE
3180,June2022 meter pits,RD,6/1/2022,5/1/2022,6/1/2022,P,FALSE
3181,"Tuesday, 5/24/2022",PY,5/24/2022,,,,TRUE
3182,"TUESDAY, 05/31/2022 - ONLINE PYMTS",PY,5/31/2022,,,,TRUE
3183,"Tuesday, 5/31/2022",PY,5/31/2022,,,,TRUE
3184,June interest,IN,6/1/2022,,,,FALSE
