LocationID,CustomerID,LocationType,StreetCode,StreetNumber,StreetNumberSuffix,LocationStatus,Service,BillingFreq,MeterFeeCode,MeterLocation,BuildingType,TypeOfService,HazardLevel,LastInspectDate,FireLine,FireLineSize,LienIndicator,TestComments,OldAcct,Warning,MIU_ID,Record_Status,Multiplier,Read_Direction,Decimal_Location,Record_Type,Number_Of_Dials,Route_No,Page_No,Read_Seq
1171,1196,2,560,139,1,A,B,M,6,Main water Rm,BHS,,,,N,0,N,Compound Meter,,,1462094054,Z,10,L,0,EU,6,9,90,00
1172,1196,2,560,139,2,I,B,M,5,under band room,,,,,N,0,N,,,,1462107022,Z,10,L,0,EU,6,9,70,00
1173,1964,2,762,123,1,A,B,M,5,,,Laundromat,,,N,0,N,,,,1462089044,Z,10,L,0,EU,6,9,60,00
1174,1606,3,794,554,0,A,B,Q,1,Back (Rear)#1,,,,,N,0,N,,,,1461953464,Z,1,L,0,EU,6,5,2270,00
1175,2287,2,842,86,0,A,B,M,5,,,,,,N,0,N,,,,1548128062,Z,10,L,0,EU,6,9,20,00
1176,1368,1,730,22,0,A,B,Q,1,front left,dwelling,,,,N,0,N,,,,1461870638,Z,1,L,0,EU,6,5,2240,00
1177,1210,1,636,123,0,A,B,Q,1,front left,dwelling,,,,N,0,N,,,,1461872702,Z,1,L,0,EU,6,5,2070,00
1178,1211,1,636,131,0,A,B,Q,1,front left,dwelling,,,,N,0,N,,,,1461897090,Z,1,L,0,EU,6,5,2090,00
1179,1214,1,636,169,0,A,B,Q,1,left,dwellling,,,,N,0,N,,,,1462037986,Z,1,L,0,EU,6,5,2210,00
1180,1223,1,636,165,0,A,B,Q,1,front right,dwelling,,,,N,0,N,,,,1461987954,Z,1,L,0,EU,6,5,2180,00
1181,1896,1,636,138,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1461873546,Z,1,L,0,EU,6,5,2110,00
1182,2193,1,636,145,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1461990544,Z,1,L,0,EU,6,5,2130,00
1183,1237,1,205,61,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1462008242,Z,1,L,0,EU,6,3,890,00
1184,1196,2,560,139,3,A,W,Q,5,Football/Track Field,School Field,,,,N,0,N,"Meter installed in spring and removed for winter…..Meter tested
99.9% for accuracy…  We now bill monthly due to large consumption.
8/07",,,1481912254,Z,10,L,0,EU,6,9,100,00
1186,2317,1,72,19,0,A,B,Q,1,,,,,,N,0,N,Town changed address from 3 Berldale Avenue to 19 Brandegee Lane.  1/04,,,1461949440,Z,1,L,0,EU,6,3,1210,00
1190,1774,1,636,116,0,A,B,Q,1,,Dwelling,,,,N,0,N,,,,1461911022,Z,1,L,0,EU,6,5,2050,00
1191,1267,1,636,124,0,A,B,Q,1,,Dwelling,,,,N,0,N,,,,1461878072,Z,1,L,0,EU,6,5,2080,00
1193,1728,1,636,132,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1461881268,Z,1,L,0,EU,6,5,2100,00
1194,1144,1,862,1132,0,A,B,Q,1,,Dwelling,,,,N,0,N,,,,1462087540,Z,1,L,0,EU,6,3,2780,00
1198,1025,2,862,1340,0,A,B,Q,1,,Office,,,,N,0,N,,,,1462058984,Z,1,L,0,EU,6,3,3070,00
1200,1164,2,762,121,0,I,B,Q,1,,,,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1205,1310,1,862,1224,0,I,B,Q,1,,,,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1208,1323,2,72,130,1,I,B,Q,1,concession,Centurelli Field,Water/Sewer Meter,,,N,0,N,,,,1462107024,Z,1,L,0,EU,6,9,120,00
1209,1325,2,248,1163,0,I,S,R,N,,,Sewer Assessment,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1211,1648,2,488,45,0,A,B,Q,1,,,,,,N,0,N,,,,1461897064,Z,1,L,0,EU,6,4,1080,00
1212,1343,1,862,742,0,A,B,Q,4,,,,,,N,0,N,,,,1461889202,Z,10,L,0,EU,7,3,2130,00
1213,1813,2,762,129,0,A,B,Q,1,,,,,,N,0,N,old dry cleaner,,,1462095106,Z,1,L,0,EU,6,4,1320,00
1214,1934,1,706,192,0,A,B,Q,1,,,,,,N,0,N,House being built..input info  to be able to do a billing for assessment,,,1461998574,Z,1,L,0,EU,6,1,1190,00
1215,1854,2,862,1340,1,A,B,Q,1,,,,,,N,0,N,,,,1462094582,Z,1,L,0,EU,6,3,3080,00
1216,1363,1,794,1357,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1462006154,Z,1,L,0,EU,6,5,2440,00
1217,1425,1,480,139,0,A,B,Q,1,,,,,,N,0,N,,,,1462104350,Z,1,L,0,EU,6,5,1680,00
1219,1432,1,516,1112,0,A,B,Q,1,,,,,,N,0,N,,,,1461893692,Z,1,L,0,EU,6,1,1610,00
1221,1387,1,862,509,0,I,B,Q,1,,,,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1223,1522,1,706,28,0,I,B,Q,1,,,,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1225,1407,1,862,509,0,I,B,Q,1,,,,,,N,0,N,Sewer connection,,,,A,1,L,0,EU,6,,,00
1226,1424,1,862,1042,0,A,B,Q,1,,,,,,N,0,N,,,,1462053982,Z,1,L,0,EU,6,3,2650,00
1229,1446,1,862,509,1,A,B,Q,1,,,,,,N,0,N,,,,1462047566,Z,1,L,0,EU,6,3,1830,00
1230,943,1,862,1165,0,I,B,Q,1,,,,,,N,0,N,,,,,M,1,L,0,EU,6,9,20,00
1231,1196,2,560,139,5,A,B,Q,3,SOCCER Field,,,,,N,0,N,,,,1481913936,Z,10,L,0,EU,6,9,125,00
1232,1480,2,248,1241,1,I,W,Q,5,,Restaurant,,,,N,0,N,,,,,A,1,L,0,EU,6,,,00
1234,1891,1,642,46,0,A,B,Q,1,,dwelling,,,,N,0,N,,,,1462040256,Z,1,L,0,EU,6,3,1020,00
1235,2292,2,88,44,0,A,B,Q,1,,,,,,N,0,N,,,,1540368478,Z,1,,,,6,4,155,00
1238,1502,2,488,1,0,A,W,Q,1,,,,,,N,0,N,,,,1548097326,Z,1,L,0,EU,6,9,110,00
1239,1606,3,794,554,1,A,B,Q,1,Front #2,,,,,N,0,N,,,,1461941904,Z,,L,0,EU,6,5,2280,00
1240,2245,2,762,151,0,A,B,Q,3,,,,,,N,0,N,,,,1462092248,Z,1,L,0,EU,6,4,1350,00
1241,1528,2,248,1257,0,A,B,Q,5,,Restaurant,,,,N,0,N,,,,1462107202,Z,10,L,0,EU,6,4,590,00
1242,1196,2,560,139,0,A,B,M,6,Boiler room H128,School,,,,N,0,N,,,,1462107028,Z,1,L,0,EU,6,9,80,00
1244,1535,2,248,1231,0,A,B,Q,1,,,,,,N,0,N,,,,1462089204,Z,0,L,0,EU,6,4,559,00
1246,1743,1,428,207,0,I,B,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,6,2,165,00
1248,979,2,248,1229,0,I,B,Q,1,,,,,,N,0,N,,,,1480259592,Z,1,L,0,EU,6,4,557,00
1249,2219,2,248,1227,0,A,B,Q,1,,,,,,N,0,N,,,,1480259592,Z,0,L,0,EU,6,4,557,00
1250,1502,2,560,139,44,I,B,M,4,West Field (Soccer)?,School,,,,N,0,N,Inactive,,,1481913936,Z,10,L,0,EU,6,9,115,00
1252,1541,2,762,179,0,A,B,Q,1,,,,,,N,0,N,,,,1462089200,Z,1,L,0,EU,6,4,1360,00
1253,2011,2,248,1289,0,A,B,Q,1,,,Citgo & Car Wash,,,N,0,N,,,,1461874630,Z,1,L,0,EU,6,4,1030,00
1257,1572,3,408,1,0,A,W,P,N,Meter Pit,,,,,N,0,N,"Meter # 70203216
     MAIN",,,1540897948,Z,1,L,0,EU,7,10,10,00
1258,1573,3,408,2,0,A,W,P,N,Meter Pit 6:,,,,,N,0,N,"Meter #70203216
    MAIN",,,1548126584,Z,10,L,0,EU,7,10,20,00
1259,1574,3,408,4,0,A,W,P,N,"Meter Pit 1-1/2""",,,,,N,0,N,"Meter #70203213
    BY-PASS",,,1548145888,Z,1,L,0,EU,7,10,30,00
1260,1575,3,456,1,0,A,W,P,N,"Meter Pit 1-1/2""",,,,,N,0,N,Meter #70203215,,,1548130132,Z,1,L,0,EU,7,10,50,00
1261,1575,3,456,2,0,A,W,P,N,"Meter Pit 6""",,,,,N,0,N,Meter #70203215,,,1548148136,Z,10,L,0,EU,7,10,60,00
1262,1578,3,480,1,0,I,W,P,N,Meter Pit,,,,,N,0,N,"Meter #70210085
    MAIN",,,1483765384,Z,10,L,0,EU,7,10,70,00
1263,1579,3,480,2,0,A,W,P,N,Meter Pit,,,,,N,0,N,"Meter #70210085
  MAIN",,,1548156288,Z,10,L,0,EU,7,10,80,00
1265,1581,3,488,2,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70203212,,,1548157102,Z,1,L,0,EU,7,10,110,00
1266,1582,3,488,4,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70203212,,,1548125850,Z,10,L,0,EU,7,10,120,00
1268,1583,3,842,1,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70203211,,,1548145894,Z,1,L,0,EU,7,10,130,00
1269,1584,3,842,2,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70203211,,,1548127184,Z,10,L,0,EU,7,10,140,00
1270,1585,3,862,1,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70203214,,,1567705382,Z,1,L,0,EU,7,10,150,00
1271,1586,3,862,2,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter #70207664,,,1548148126,Z,10,L,0,EU,7,10,160,00
1272,2145,1,428,207,0,A,B,Q,1,,,,,,N,0,N,Wtr. And sewer assess. Only,,,1480259492,Z,0,L,0,EU,4,2,165,00
1274,1591,3,408,5,0,A,W,P,N,,,,,,N,0,N,"Meter #70203213
    BY-PASS",,,1548147678,Z,10,L,0,EU,7,10,40,00
1275,1580,3,480,4,0,A,W,P,N,Pit,,,,,N,0,N,"Meter #70210086
  BYPASS
Head changed 10/27/11 by Jim Butler - MIU the same",,,1548100512,Z,10,L,0,EU,7,10,100,00
1276,1578,3,480,3,0,I,W,P,N,Meter Pit,,,,,N,0,N,"Meter #70210086
  BYPASS",,,1483765130,Z,10,L,0,EU,7,10,90,00
1277,1623,1,428,238,1,I,S,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1278,1628,1,248,1191,0,I,B,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1279,2105,2,248,1191,0,A,B,Q,1,,Bank,,,,N,0,N,,,,1480995466,Z,1,L,0,EU,6,4,475,00
1280,1551,2,488,39,2,A,B,Q,1,,Business,Tattoo Parlor,,,N,0,N,,,,1480996028,Z,1,L,0,EU,6,4,1062,00
1282,1323,2,560,139,99,I,B,M,4,Soccer Field west,School,,,,N,0,N,,,,0,A,0,L,0,EU,0,0,0,00
1283,1657,2,560,130,4,A,W,Q,4,Soccer Field West,,,,,N,0,N,,,,1481913936,Z,10,L,0,EU,6,9,115,00
1287,1675,1,72,118,1,I,,,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1288,1677,1,456,68,0,I,W,R,,Use of hydrant only,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1289,2230,2,762,31,0,A,B,Q,1,,Theatre,,,,N,0,N,,,,1480995390,Z,1,L,0,EU,6,4,1232,00
1290,2230,2,762,33,0,A,B,Q,1,,,,,,N,0,N,,,,1482388098,Z,1,L,0,EU,6,4,1234,00
1291,1690,2,762,35,0,A,B,Q,1,,Spa,,,,N,0,N,,,,1482390440,Z,1,L,0,EU,6,4,1236,00
1292,1694,2,488,110,0,A,B,Q,1,,,Package Store,,,N,0,N,,,,1482365178,Z,1,L,0,EU,6,4,1094,00
1294,1695,2,488,118,0,A,B,Q,1,,,Package Store,,,N,0,N,,,,1482365176,Z,1,L,0,EU,6,4,1101,00
1295,2249,2,488,120,0,A,B,Q,1,,,Dry Cleaner,,,N,0,N,,,,1569550508,Z,1,L,0,EU,6,4,1103,00
1296,1697,2,488,114,0,A,B,Q,1,,,Bridal Salon,,,N,0,N,,,,1482388650,Z,1,L,0,EU,6,4,1096,00
1297,1699,2,488,116,0,A,B,Q,1,,,Deli,,,N,0,Y,,,,1482363932,Z,1,L,0,EU,6,4,1098,00
1298,1698,2,488,116,1,A,B,Q,1,,,Vacant,,,N,0,Y,,,,1482388296,Z,1,L,0,EU,6,4,1099,00
1299,1700,2,488,122,0,A,B,Q,1,,,Hair Salon,,,N,0,N,,,,1482364860,Z,1,L,0,EU,6,4,1104,00
1300,1701,2,488,124,0,A,B,Q,1,,,Nail Salon,,,N,0,N,,,,1482363940,Z,1,L,0,EU,6,4,1106,00
1301,1702,2,488,126,0,A,B,Q,1,,,Tobacco Shop,,,N,0,N,,,,1482365132,Z,1,L,0,EU,6,4,1108,00
1302,1703,2,488,128,1,A,B,Q,1,,,Bar/Grill,,,N,0,N,,,,1482358768,Z,1,L,0,EU,6,4,1109,00
1303,1704,2,658,31,0,A,B,Q,1,,,Restaurant,,,N,0,N,,,,1482368908,Z,1,L,0,EU,6,3,4,00
1304,1706,2,248,1166,0,A,B,Q,3,,,Medical Bldg.,,,N,0,N,,,,1482368924,Z,1,L,0,EU,6,4,438,00
1305,1762,1,758,93,0,A,B,Q,1,,Dwelling,,,,N,0,N,,,,1548162104,Z,1,L,0,EU,6,5,1146,00
1307,1710,2,248,1176,1,A,B,Q,1,,,,,,N,0,N,Left Side,,,1548148146,Z,1,L,0,EU,6,4,460,00
1313,1723,2,488,112,0,A,B,Q,1,,,,,,N,0,N,Vacant 2/2012,,,1482388586,Z,0,L,0,EU,6,4,1093,00
1314,1735,1,560,139,6,I,B,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1316,1751,2,248,1193,0,A,B,Q,1,,Spa/HairSalon,,,,N,0,N,,,,1480543942,Z,1,L,0,EU,6,4,476,00
1318,1752,2,248,1195,0,A,B,Q,1,,,Spa/Hair Salon,,,N,0,N,,,,1480582410,Z,1,L,0,EU,6,4,478,00
1319,1754,1,679,63,1,I,S,Q,,,,,,,N,0,N,,,Sewer contractor,,A,0,L,0,EU,4,,0,00
1320,1763,2,658,33,0,A,B,Q,1,,,Dance studio,,,N,0,N,,,,1480591132,Z,1,L,0,EU,6,3,6,00
1321,1764,2,658,35,0,A,B,Q,1,,,Dance Center,,,N,0,N,,,,1480543526,Z,1,L,0,EU,6,3,7,00
1322,1196,2,560,139,5,I,B,M,1,,Prkng lot across BHS,,,,N,0,N,"Mailing Address is
140 Patterson Way",,,1480542480,Z,10,L,0,EU,6,9,116,00
1324,1778,1,762,99,1,I,B,Q,U,,,,,,N,0,N,Retainer for usage of hydrant at 99 Webster Square Road per Joe Pagliaruli. Joe is to keep track of water usage by company.,,,,A,0,L,0,EU,4,,0,00
1326,2136,1,516,1115,0,A,B,Q,1,,,,,,N,0,N,,,,1480542478,Z,1,L,0,EU,6,1,1860,00
1330,1035,1,678,71,0,I,B,Q,1,,Residential,Water/Sewer,,,N,0,N,,,,,Z,0,L,0,EU,4,5,1085,00
1332,1842,1,678,65,0,A,B,Q,1,,,,,,N,0,N,,,,1484579262,Z,0,L,0,EU,4,5,1087,00
1333,1844,2,488,168,0,A,W,Q,1,,Greenhouse,,,,N,0,N,,,,1484579148,Z,1,L,0,EU,4,4,1165,00
1336,1870,2,762,119,0,A,B,Q,1,,,,,,N,0,N,,,,1487184642,Z,0,L,0,EU,4,4,1295,00
1338,1881,2,762,133,0,I,B,Q,1,,,,,,N,0,N,,,,,Z,0,L,0,EU,4,,,00
1339,1884,1,560,139,55,I,B,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1340,1907,2,762,120,0,A,B,Q,1,,,,,,N,0,N,,,,1487183242,Z,1,L,0,EU,6,4,1296,00
1342,2042,2,762,175,0,A,B,Q,1,,,,,,N,0,N,,,,1484575824,Z,1,L,0,EU,4,4,1335,00
1343,1919,1,456,158,0,I,B,Q,1,,,,,,N,,N,,,,1487186494,Z,1,L,0,EU,6,4,1005,00
1345,2194,2,762,130,0,A,B,Q,1,,Stick Village,,,,N,0,N,,,,1487183706,Z,1,L,0,EU,6,4,1325,00
1348,1907,1,762,120,1,I,B,Q,1,,,,,,N,0,N,,,,,A,0,L,0,EU,4,,0,00
1351,1958,2,762,144,0,A,B,Q,1,,Stick Village,,,,N,0,N,,,,1484579150,Z,1,L,0,EU,6,4,1355,00
1352,1959,2,762,148,0,A,B,Q,1,,business,,,,N,0,N,,,,1484579152,Z,1,L,0,EU,6,4,1356,00
1354,2257,2,762,136,0,A,B,Q,1,,Business,,,,N,0,N,,,,1484579848,Z,0,L,0,EU,4,4,1327,00
1355,1969,2,842,296,0,A,W,Q,1,,,,,,N,0,N,,,,1481910042,Z,1,L,0,EU,4,4,1522,00
1357,1981,3,480,1,0,A,W,P,N,Meter Pit,,,,,N,0,N,"Meter # 70210085
MAIN",,,1548138726,Z,10,L,0,EU,7,10,70,00
1358,1982,3,480,3,0,A,W,P,N,Meter Pit,,,,,N,0,N,Meter # 70210086,,,1548139624,Z,1,L,0,EU,7,10,90,00
1359,983,2,248,1211,0,A,B,Q,3,Front,Business,,,,N,0,N,,,,1462089202,Z,1,L,0,EU,6,4,520,00
1360,1731,3,810,48,0,A,B,Q,1,,,,,,N,0,N,,,,1481913132,Z,1,L,0,EU,4,4,230,00
1362,2071,1,456,141,0,A,B,Q,1,,,,,,N,0,N,,,,1487186494,Z,0,L,0,EU,4,4,1005,00
1363,1434,2,248,1073,1,A,B,Q,1,,,,,,N,0,N,,,,1481911456,Z,0,L,0,EU,4,4,271,00
1364,1434,2,248,1073,2,A,B,Q,1,,,,,,N,0,N,,,,1481913104,Z,0,L,0,EU,4,4,272,00
1365,2127,2,248,1138,0,A,B,Q,1,,,,,,N,0,N,,,,1540868356,Z,0,L,0,EU,4,4,432,00
1366,2128,2,762,158,0,A,B,Q,1,,,,,,N,0,N,,,,1540904632,Z,1,L,0,EU,6,4,1359,00
1367,2139,2,762,150,0,A,B,Q,1,In suite 158,Commercial,,,2/4/2020,N,0,N,,,,1540868170,Z,1,L,0,EU,6,4,1345,00
1368,2186,2,762,154,0,A,B,Q,1,inside,,,,,N,0,N,,,,1540369828,Z,1,L,0,EU,4,4,1357,00
1370,2192,3,516,2,0,A,W,P,N,,,,,,N,0,N,,,,1548157694,Z,100,L,0,EU,6,10,180,00
1371,2191,3,516,1,0,A,W,P,N,,,,,,N,0,N,,,,1548147934,Z,100,L,0,EU,6,10,170,00
1372,2127,2,248,1138,9,A,W,Q,9,,,Irrigation Meter,,,N,0,N,,,,1548152220,Z,1,L,0,EU,6,4,433,00
1373,1323,2,72,130,9,I,W,Q,3,Irrigation,Centurelli Field,Irrigation,,,N,0,N,,,,1548139842,Z,0,L,0,EU,6,9,121,00
1374,654,1,632,40,9,A,W,Q,9,,,Irrigation Meter,,,N,0,N,,,,1548156808,Z,0,L,0,EU,6,2,1361,00
1375,397,1,428,499,9,A,W,Q,9,,,Irrigation Meter,,,N,0,N,,,,1548128150,Z,0,L,0,EU,6,2,611,00
1376,656,1,632,50,9,A,W,Q,9,,,Irrigation Meter,,,N,0,N,,,,1548039102,Z,0,L,0,EU,6,2,1381,00
1377,744,1,740,114,9,A,W,Q,9,,,Irrgiation Meter,,,N,0,N,,,,1548129504,Z,1,L,0,EU,6,2,1731,00
1378,1217,1,560,136,9,A,W,Q,9,,,iriigation meter,,,N,0,N,,,,1548161270,Z,0,L,0,EU,4,3,721,00
1379,1200,1,348,50,9,A,W,S,1,,,,,,N,0,N,irrigation meter,,,1548163434,Z,0,L,0,EU,4,5,1431,00
1380,1923,2,248,1176,2,A,B,Q,1,,,,,,N,0,N,right side,,,1480544646,Z,0,L,0,EU,4,4,461,00
1381,2270,2,762,156,0,A,B,Q,1,,,,,,N,0,N,,,,1548137814,Z,0,L,0,EU,4,4,1358,00
1383,2272,2,248,1156,0,A,B,Q,1,,office bldg,,,,N,0,N,,,,1572494374,Z,0,L,0,EU,4,4,435,00
1384,1323,2,72,130,1,A,B,Q,1,Concession,,Regular Meter,,,N,0,N,,,,1548139842,Z,1,L,0,EU,6,9,120,00
1385,1323,2,72,130,9,A,W,Q,3,Irrigation,,Irrigation,,,N,0,N,,,,1462107024,Z,0,L,0,EU,4,9,121,00
1386,1133,1,205,37,9,A,W,Q,9,,,irrigation,,,N,0,N,,,,1572881816,Z,0,L,0,EU,4,3,841,00
1388,2283,1,408,55,0,A,B,S,3,,,,,,N,0,N,,,,1548148000,Z,0,L,0,EU,4,5,475,00
1389,2272,2,248,1156,9,A,W,Q,9,,Business,Irrigation Meter,,,N,0,N,,,,1548126202,Z,1,L,0,EU,6,4,436,00
1390,2310,2,248,1224,1,A,B,Q,1,,,,,,N,0,N,,,,1548129756,Z,0,L,0,EU,4,4,551,00
1392,2311,2,248,1224,2,A,B,Q,1,,,,,,N,0,N,,,,1548105326,Z,1,L,0,EU,6,4,552,00
1393,2312,2,248,1224,3,A,B,Q,1,,,,,,N,0,N,,,,1548163368,Z,1,L,0,EU,6,4,553,00
1394,1950,2,762,160,0,A,B,Q,1,,BUSINESS,,,,N,0,N,,,,1548160484,Z,1,L,0,EU,6,4,1361,00
