TransactionID,BatchNumber,LocationID,CustomerID,TxCode,TxPostingDate,TxBillingDate,TxPayDate,TxAmount,TxDescription,TxCurrentRead,TxEstimate,TxConsumption,TxWaterRate,TxSewerRate,TxSewerFlat,TxWaterChg,TxSewerChg,TxMeterChg,TxInterest,TxPayment,TxPriorRead,TxPriorCons,TxPriorAmt
181932,2513,1136,1551,RD,3/20/2017,4/1/2017,4/6/2017,48.88,Water & Sewer Charge,21800,FALSE,600,3.24,3.24,,19.44,19.44,10.00,0.00,48.88,21200,400,35.92
181933,2513,1137,1773,RD,3/20/2017,4/1/2017,4/4/2017,204.40,Water & Sewer Charge,121100,FALSE,3000,3.24,3.24,,97.20,97.20,10.00,0.00,204.40,118100,3000,204.40
181934,2513,1138,1138,RD,3/20/2017,4/1/2017,4/10/2017,476.56,Water & Sewer Charge,198400,FALSE,7200,3.24,3.24,,233.28,233.28,10.00,0.00,476.56,191200,10000,658.00
181935,2513,1139,1613,RD,3/20/2017,4/1/2017,4/10/2017,178.48,Water & Sewer Charge,121700,FALSE,2600,3.24,3.24,,84.24,84.24,10.00,0.00,178.48,119100,800,61.84
181936,2513,1140,1341,RD,3/20/2017,4/1/2017,,0.00,Water & Sewer Charge,47200,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,47200,0,0.00
181937,2513,1141,1141,RD,3/20/2017,4/1/2017,5/9/2017,350.69,Water & Sewer Charge,230000,FALSE,5100,3.24,3.24,,165.24,165.24,10.00,10.21,350.69,224900,8500,560.80
181938,2513,1142,1142,RD,3/20/2017,4/1/2017,4/26/2017,230.32,Water & Sewer Charge,202900,FALSE,3400,3.24,3.24,,110.16,110.16,10.00,0.00,230.32,199500,7700,508.96
181939,2513,1143,1143,RD,3/20/2017,4/1/2017,5/2/2017,502.48,Water & Sewer Charge,282300,FALSE,7600,3.24,3.24,,246.24,246.24,10.00,0.00,502.48,274700,10300,677.44
181940,2513,1144,1380,RD,3/20/2017,4/1/2017,4/6/2017,230.32,Water & Sewer Charge,236000,FALSE,3400,3.24,3.24,,110.16,110.16,10.00,0.00,230.32,232600,3800,256.24
181941,2513,1145,1383,RD,3/20/2017,4/1/2017,4/26/2017,288.64,Water & Sewer Charge,160400,FALSE,4300,3.24,3.24,,139.32,139.32,10.00,0.00,288.64,156100,4300,288.64
181942,2513,1146,1146,RD,3/20/2017,4/1/2017,4/10/2017,29.44,Water & Sewer Charge,119300,FALSE,300,3.24,3.24,,9.72,9.72,10.00,0.00,29.44,119000,300,29.44
181943,2513,1147,1296,RD,3/20/2017,4/1/2017,4/12/2017,243.28,Water & Sewer Charge,408600,FALSE,3600,3.24,3.24,,116.64,116.64,10.00,0.00,243.28,405000,13300,871.84
181944,2513,1148,1947,RD,3/20/2017,4/1/2017,5/10/2017,317.32,Water & Sewer Charge,224800,FALSE,4600,3.24,3.24,,149.04,149.04,10.00,9.24,317.32,220200,200,22.96
181945,2513,1149,1149,RD,3/20/2017,4/1/2017,4/12/2017,256.24,Water & Sewer Charge,152300,FALSE,3800,3.24,3.24,,123.12,123.12,10.00,0.00,256.24,148500,5000,334.00
181946,2513,1150,1814,RD,3/20/2017,4/1/2017,4/18/2017,327.52,Water & Sewer Charge,100700,FALSE,4900,3.24,3.24,,158.76,158.76,10.00,0.00,327.52,95800,8100,534.88
181947,2513,1151,1202,RD,3/20/2017,4/1/2017,4/3/2017,87.76,Water & Sewer Charge,234700,FALSE,1200,3.24,3.24,,38.88,38.88,10.00,0.00,87.76,233500,2300,159.04
181948,2513,1152,1497,RD,3/20/2017,4/1/2017,6/12/2017,240.68,Water & Sewer Charge,245000,FALSE,3400,3.24,3.24,,110.16,110.16,10.00,10.36,240.68,241600,4300,288.64
181949,2513,1153,1153,RD,3/20/2017,4/1/2017,4/20/2017,262.72,Water & Sewer Charge,112600,FALSE,3900,3.24,3.24,,126.36,126.36,10.00,0.00,262.72,108700,3700,249.76
181950,2513,1154,1154,RD,3/20/2017,4/1/2017,4/19/2017,353.44,Water & Sewer Charge,346900,FALSE,5300,3.24,3.24,,171.72,171.72,10.00,0.00,353.44,341600,6600,437.68
181951,2513,1155,1826,RD,3/20/2017,4/1/2017,4/12/2017,230.32,Water & Sewer Charge,102300,FALSE,3400,3.24,3.24,,110.16,110.16,10.00,0.00,230.32,98900,4000,269.20
181952,2513,1156,1156,RD,3/20/2017,4/1/2017,5/2/2017,217.36,Water & Sewer Charge,158700,FALSE,3200,3.24,3.24,,103.68,103.68,10.00,0.00,217.36,155500,8900,586.72
181953,2513,1157,1157,RD,3/20/2017,4/1/2017,6/6/2017,403.21,Water & Sewer Charge,398900,FALSE,5800,3.24,3.24,,187.92,187.92,10.00,17.37,403.21,393100,5700,379.36
181954,2513,1158,1926,RD,3/20/2017,4/1/2017,4/6/2017,366.40,Water & Sewer Charge,149200,FALSE,5500,3.24,3.24,,178.20,178.20,10.00,0.00,366.40,143700,2200,152.56
181955,2513,1159,1159,RD,3/20/2017,4/1/2017,4/12/2017,184.96,Water & Sewer Charge,42600,FALSE,2700,3.24,3.24,,87.48,87.48,10.00,0.00,184.96,39900,2600,178.48
181956,2513,1160,1160,RD,3/20/2017,4/1/2017,4/18/2017,243.28,Water & Sewer Charge,357800,FALSE,3600,3.24,3.24,,116.64,116.64,10.00,0.00,243.28,354200,3900,262.72
181957,2513,1161,1889,RD,3/20/2017,4/1/2017,8/2/2017,18.73,Water & Sewer Charge,94600,FALSE,100,3.24,3.24,,3.24,3.24,10.00,2.25,18.73,94500,0,10.00
181958,2513,1162,1208,RD,3/20/2017,4/1/2017,4/10/2017,120.16,Water & Sewer Charge,125900,FALSE,1700,3.24,3.24,,55.08,55.08,10.00,0.00,120.16,124200,12200,800.56
181959,2513,1163,1163,RD,3/20/2017,4/1/2017,4/4/2017,172.00,Water & Sewer Charge,96400,FALSE,2500,3.24,3.24,,81.00,81.00,10.00,0.00,172.00,93900,2800,191.44
181960,2513,1174,1606,RD,3/20/2017,4/1/2017,4/12/2017,133.12,Water & Sewer Charge,61500,FALSE,1900,3.24,3.24,,61.56,61.56,10.00,0.00,133.12,59600,2600,178.48
181961,2513,1176,1368,RD,3/20/2017,4/1/2017,5/2/2017,301.60,Water & Sewer Charge,113800,FALSE,4500,3.24,3.24,,145.80,145.80,10.00,0.00,301.60,109300,5100,340.48
181962,2513,1177,1210,RD,3/20/2017,4/1/2017,4/12/2017,139.60,Water & Sewer Charge,327800,FALSE,2000,3.24,3.24,,64.80,64.80,10.00,0.00,139.60,325800,5500,366.40
181963,2513,1178,1211,RD,3/20/2017,4/1/2017,4/6/2017,94.24,Water & Sewer Charge,317400,FALSE,1300,3.24,3.24,,42.12,42.12,10.00,0.00,94.24,316100,1900,133.12
181964,2513,1179,1214,RD,3/20/2017,4/1/2017,4/18/2017,230.32,Water & Sewer Charge,125900,FALSE,3400,3.24,3.24,,110.16,110.16,10.00,0.00,230.32,122500,9000,593.20
181965,2513,1180,1223,RD,3/20/2017,4/1/2017,4/25/2017,87.76,Water & Sewer Charge,279300,FALSE,1200,3.24,3.24,,38.88,38.88,10.00,0.00,87.76,278100,1200,87.76
181966,2513,1181,1896,RD,3/20/2017,4/1/2017,4/4/2017,133.12,Water & Sewer Charge,178500,FALSE,1900,3.24,3.24,,61.56,61.56,10.00,0.00,133.12,176600,2900,197.92
181967,2513,1182,1444,RD,3/20/2017,4/1/2017,5/23/2017,157.14,Water & Sewer Charge,196700,FALSE,2200,3.24,3.24,,71.28,71.28,10.00,4.58,157.14,194500,1800,126.64
181968,2513,1183,1237,RD,3/20/2017,4/1/2017,4/4/2017,197.92,Water & Sewer Charge,83000,FALSE,2900,3.24,3.24,,93.96,93.96,10.00,0.00,197.92,80100,3600,243.28
181969,2513,1186,15,RD,3/20/2017,4/1/2017,4/10/2017,126.64,Water & Sewer Charge,198300,FALSE,1800,3.24,3.24,,58.32,58.32,10.00,0.00,126.64,196500,1100,81.28
181970,2513,1190,1774,RD,3/20/2017,4/1/2017,4/12/2017,184.96,Water & Sewer Charge,244700,FALSE,2700,3.24,3.24,,87.48,87.48,10.00,0.00,184.96,242000,3000,204.40
181971,2513,1191,1267,RD,3/20/2017,4/1/2017,5/2/2017,113.68,Water & Sewer Charge,421500,FALSE,1600,3.24,3.24,,51.84,51.84,10.00,0.00,113.68,419900,1600,113.68
181972,2513,1193,1728,RD,3/20/2017,4/1/2017,7/11/2017,328.72,Water & Sewer Charge,526600,FALSE,4700,3.24,3.24,,152.28,152.28,10.00,14.16,328.72,521900,3000,204.40
181973,2513,1194,1144,RD,3/20/2017,4/1/2017,4/20/2017,204.40,Water & Sewer Charge,120200,FALSE,3000,3.24,3.24,,97.20,97.20,10.00,0.00,204.40,117200,7300,483.04
181974,2513,1198,1025,RD,3/20/2017,4/1/2017,4/19/2017,891.28,Water & Sewer Charge,447800,FALSE,13600,3.24,3.24,,440.64,440.64,10.00,0.00,891.28,434200,22600,"1,474.48"
181975,2513,1211,1648,RD,3/20/2017,4/1/2017,4/10/2017,64.76,Water & Sewer Charge,6375,FALSE,845,3.24,3.24,,27.38,27.38,10.00,0.00,64.76,5530,770,59.90
181976,2513,1212,1343,RD,3/20/2017,4/1/2017,4/25/2017,48.88,Water & Sewer Charge,13750,FALSE,600,3.24,3.24,,19.44,19.44,10.00,0.00,48.88,13150,700,55.36
181977,2513,1213,1813,RD,3/20/2017,4/1/2017,4/11/2017,10.00,Water & Sewer Charge,61500,FALSE,0,3.24,3.24,,0.00,0.00,10.00,0.00,10.00,61500,0,10.00
181978,2513,1214,1934,RD,3/20/2017,4/1/2017,5/23/2017,214.21,Water & Sewer Charge,317600,FALSE,3100,3.24,3.24,,100.44,100.44,10.00,3.33,214.21,314500,3500,236.80
181979,2513,1215,1854,RD,3/20/2017,4/1/2017,4/12/2017,120.16,Water & Sewer Charge,287400,FALSE,1700,3.24,3.24,,55.08,55.08,10.00,0.00,120.16,285700,2400,165.52
181980,2513,1216,1363,RD,3/20/2017,4/1/2017,5/2/2017,398.80,Water & Sewer Charge,198200,FALSE,6000,3.24,3.24,,194.40,194.40,10.00,0.00,398.80,192200,7500,496.00
181981,2513,1217,1425,RD,3/20/2017,4/1/2017,4/19/2017,346.96,Water & Sewer Charge,247900,FALSE,5200,3.24,3.24,,168.48,168.48,10.00,0.00,346.96,242700,5600,372.88
181982,2513,1219,1432,RD,3/20/2017,4/1/2017,6/12/2017,328.72,Water & Sewer Charge,139700,FALSE,4700,3.24,3.24,,152.28,152.28,10.00,14.16,328.72,135000,6800,450.64
181983,2513,1226,1424,RD,3/20/2017,4/1/2017,4/4/2017,346.96,Water & Sewer Charge,182300,FALSE,5200,3.24,3.24,,168.48,168.48,10.00,0.00,346.96,177100,21700,"1,416.16"
181984,2513,1229,1446,RD,3/20/2017,4/1/2017,4/10/2017,87.76,Water & Sewer Charge,132600,FALSE,1200,3.24,3.24,,38.88,38.88,10.00,0.00,87.76,131400,1500,107.20
181985,2513,1234,1891,RD,3/20/2017,4/1/2017,4/20/2017,236.80,Water & Sewer Charge,87600,TRUE,3500,3.24,3.24,,113.40,113.40,10.00,0.00,236.80,84100,1800,126.64
181986,2513,1239,1606,RD,3/20/2017,4/1/2017,4/12/2017,256.24,Water & Sewer Charge,328000,FALSE,3800,3.24,3.24,,123.12,123.12,10.00,0.00,256.24,324200,4000,269.20
181987,2513,1240,1813,RD,3/20/2017,4/1/2017,4/11/2017,10.00,Water & Sewer Charge,429500,FALSE,0,3.24,3.24,,0.00,0.00,10.00,0.00,10.00,429500,0,10.00
181988,2513,1241,1528,RD,3/20/2017,4/1/2017,4/11/2017,10.00,Water & Sewer Charge,15300,FALSE,0,3.24,3.24,,0.00,0.00,10.00,0.00,10.00,15300,0,10.00
181989,2513,1244,1535,RD,3/20/2017,4/1/2017,4/11/2017,159.04,Water & Sewer Charge,31200,FALSE,2300,3.24,3.24,,74.52,74.52,10.00,0.00,159.04,28900,2200,152.56
181990,2513,1249,1772,RD,3/20/2017,4/1/2017,5/30/2017,50.00,Water & Sewer Charge,12465,FALSE,540,3.24,3.24,,17.50,17.50,10.00,5.00,50.00,11925,405,36.24
181991,2513,1252,1541,RD,3/20/2017,4/1/2017,4/18/2017,204.40,Water & Sewer Charge,82700,FALSE,3000,3.24,3.24,,97.20,97.20,10.00,0.00,204.40,79700,3400,230.32
181992,2513,1253,1555,RD,3/20/2017,4/1/2017,4/20/2017,696.88,Water & Sewer Charge,212000,FALSE,10600,3.24,3.24,,343.44,343.44,10.00,0.00,696.88,201400,36000,"2,342.80"
181993,2513,1272,1743,RD,3/20/2017,4/1/2017,4/25/2017,210.88,Water & Sewer Charge,53900,FALSE,3100,3.24,3.24,,100.44,100.44,10.00,0.00,210.88,50800,3000,204.40
181994,2513,1279,1655,RD,3/20/2017,4/1/2017,4/12/2017,76.42,Water & Sewer Charge,11015,FALSE,1025,3.24,3.24,,33.21,33.21,10.00,0.00,76.42,9990,955,71.88
181995,2513,1280,1629,RD,3/20/2017,4/1/2017,4/25/2017,111.08,Water & Sewer Charge,17620,FALSE,1560,3.24,3.24,,50.54,50.54,10.00,0.00,111.08,16060,1215,88.74
181996,2513,1289,1688,RD,3/20/2017,4/1/2017,4/4/2017,88.74,Water & Sewer Charge,20900,FALSE,1215,3.24,3.24,,39.37,39.37,10.00,0.00,88.74,19685,1355,97.80
181997,2513,1290,1689,RD,3/20/2017,4/1/2017,4/4/2017,32.68,Water & Sewer Charge,4150,FALSE,350,3.24,3.24,,11.34,11.34,10.00,0.00,32.68,3800,425,37.54
181998,2513,1291,1690,RD,3/20/2017,4/1/2017,6/12/2017,188.20,Water & Sewer Charge,32650,FALSE,2625,3.24,3.24,,85.05,85.05,10.00,8.10,188.20,30025,2930,199.86
181999,2513,1292,1694,RD,3/20/2017,4/1/2017,5/1/2017,15.84,Water & Sewer Charge,1195,FALSE,90,3.24,3.24,,2.92,2.92,10.00,0.00,15.84,1105,120,17.78
182000,2513,1294,1695,RD,3/20/2017,4/1/2017,5/1/2017,14.54,Water & Sewer Charge,910,FALSE,70,3.24,3.24,,2.27,2.27,10.00,0.00,14.54,840,75,14.86
182001,2513,1295,1696,RD,3/20/2017,4/1/2017,6/20/2017,"1,263.00",Water & Sewer Charge,122340,FALSE,18630,3.24,3.24,,603.61,603.61,10.00,45.78,"1,263.00",103710,35710,"2,324.00"
182002,2513,1296,1697,RD,3/20/2017,4/1/2017,4/18/2017,40.78,Water & Sewer Charge,2710,FALSE,475,3.24,3.24,,15.39,15.39,10.00,0.00,40.78,2235,290,28.80
182003,2513,1297,1698,RD,3/20/2017,4/1/2017,6/15/2017,12.15,Water & Sewer Charge,11965,FALSE,0,3.24,3.24,,0.00,0.00,10.00,2.15,12.15,11965,0,10.00
182004,2513,1298,1699,RD,3/20/2017,4/1/2017,6/15/2017,13.79,Water & Sewer Charge,1285,FALSE,25,3.24,3.24,,0.81,0.81,10.00,2.17,13.79,1260,20,11.30
182005,2513,1299,1700,RD,3/20/2017,4/1/2017,5/30/2017,299.00,Water & Sewer Charge,50325,FALSE,4200,3.24,3.24,,136.08,136.08,10.00,16.84,299.00,46125,4725,316.18
182006,2513,1300,1701,RD,3/20/2017,4/1/2017,5/1/2017,62.16,Water & Sewer Charge,13610,FALSE,805,3.24,3.24,,26.08,26.08,10.00,0.00,62.16,12805,1435,102.98
182007,2513,1301,1702,RD,3/20/2017,4/1/2017,6/14/2017,313.14,Water & Sewer Charge,27890,FALSE,4470,3.24,3.24,,144.83,144.83,10.00,13.48,313.14,23420,3505,237.12
182008,2513,1302,1703,RD,3/20/2017,4/1/2017,4/18/2017,495.36,Water & Sewer Charge,98200,FALSE,7490,3.24,3.24,,242.68,242.68,10.00,0.00,495.36,90710,10930,718.26
182009,2513,1303,1704,RD,3/20/2017,4/1/2017,7/5/2017,288.75,Water & Sewer Charge,33975,FALSE,4110,3.24,3.24,,133.16,133.16,10.00,12.43,288.75,29865,4275,287.02
182010,2513,1304,1706,RD,3/20/2017,4/1/2017,4/10/2017,328.16,Water & Sewer Charge,187940,FALSE,4910,3.24,3.24,,159.08,159.08,10.00,0.00,328.16,183030,29620,"1,929.38"
182011,2513,1305,1762,RD,3/20/2017,4/1/2017,4/11/2017,284.76,Water & Sewer Charge,47830,FALSE,4240,3.24,3.24,,137.38,137.38,10.00,0.00,284.76,43590,3755,253.32
182012,2513,1307,1923,RD,3/20/2017,4/1/2017,5/1/2017,80.64,Water & Sewer Charge,16100,FALSE,1090,3.24,3.24,,35.32,35.32,10.00,0.00,80.64,15010,1025,76.42
182013,2513,1313,1723,RD,3/20/2017,4/1/2017,6/15/2017,12.47,Water & Sewer Charge,7390,FALSE,5,3.24,3.24,,0.16,0.16,10.00,2.15,12.47,7385,5,10.32
182014,2513,1316,1751,RD,3/20/2017,4/1/2017,4/25/2017,218.98,Water & Sewer Charge,55645,FALSE,3225,3.24,3.24,,104.49,104.49,10.00,0.00,218.98,52420,6545,434.12
182015,2513,1318,1752,RD,3/20/2017,4/1/2017,4/25/2017,64.76,Water & Sewer Charge,19865,FALSE,845,3.24,3.24,,27.38,27.38,10.00,0.00,64.76,19020,1960,137.00
182016,2513,1320,1763,RD,3/20/2017,4/1/2017,4/6/2017,25.88,Water & Sewer Charge,1965,FALSE,245,3.24,3.24,,7.94,7.94,10.00,0.00,25.88,1720,150,19.72
182017,2513,1321,1764,RD,3/20/2017,4/1/2017,4/6/2017,72.54,Water & Sewer Charge,4230,FALSE,965,3.24,3.24,,31.27,31.27,10.00,0.00,72.54,3265,845,64.76
182018,2513,1326,1834,RD,3/20/2017,4/1/2017,4/20/2017,211.86,Water & Sewer Charge,20985,FALSE,3115,3.24,3.24,,100.93,100.93,10.00,0.00,211.86,17870,4810,321.68
182019,2513,1332,1842,RD,3/20/2017,4/1/2017,8/15/2017,"1,488.02",Water & Sewer Charge,47340,FALSE,21820,3.24,3.24,,706.97,706.97,10.00,64.08,"1,488.02",25520,7020,464.90
182020,2513,1333,1844,RD,3/20/2017,4/1/2017,4/6/2017,10.00,Water & Sewer Charge,13000,FALSE,0,3.24,3.24,,0.00,0.00,10.00,0.00,10.00,13000,5920,201.81
182021,2513,1336,1870,RD,3/20/2017,4/1/2017,4/12/2017,55.36,Water & Sewer Charge,2100,FALSE,700,3.24,3.24,,22.68,22.68,10.00,0.00,55.36,1400,440,38.52
182022,2513,1340,1907,RD,3/20/2017,4/1/2017,4/25/2017,103.96,Water & Sewer Charge,2750,FALSE,1450,3.24,3.24,,46.98,46.98,10.00,0.00,103.96,1300,880,67.02
182023,2513,1342,1881,RD,3/20/2017,4/1/2017,4/20/2017,16.16,Water & Sewer Charge,800,FALSE,95,3.24,3.24,,3.08,3.08,10.00,0.00,16.16,705,315,30.42
182024,2513,1343,1919,RD,3/20/2017,4/1/2017,6/12/2017,75.12,Water & Sewer Charge,1640,FALSE,955,3.24,3.24,,30.94,30.94,10.00,3.24,75.12,685,685,54.38
182025,2513,1345,1927,RD,3/20/2017,4/1/2017,4/20/2017,73.50,Water & Sewer Charge,1600,FALSE,980,3.24,3.24,,31.75,31.75,10.00,0.00,73.50,620,620,50.18
182026,2513,1348,1950,RD,3/20/2017,4/1/2017,,0.00,Water & Sewer Charge,0,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,0,0,0.00
182027,2513,1351,1958,RD,3/20/2017,4/1/2017,4/6/2017,18.74,Water & Sewer Charge,135,FALSE,135,3.24,3.24,,4.37,4.37,10.00,0.00,18.74,0,0,0.00
182028,2513,1352,1959,RD,3/20/2017,4/1/2017,4/12/2017,184.96,Water & Sewer Charge,2700,FALSE,2700,3.24,3.24,,87.48,87.48,10.00,0.00,184.96,0,0,0.00
182029,2513,1354,1950,RD,3/20/2017,4/1/2017,4/10/2017,29.44,Water & Sewer Charge,300,FALSE,300,3.24,3.24,,9.72,9.72,10.00,0.00,29.44,0,0,0.00
182043,2518,1257,1572,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,9351600,FALSE,123150,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,9228450,123450,0.00
182044,2518,1258,1573,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,766000,FALSE,3500,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,762500,3500,0.00
182045,2518,1259,1574,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,4750,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,4750,50,0.00
182046,2518,1260,1575,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,3959200,FALSE,52400,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,3906800,52300,0.00
182047,2518,1261,1575,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,12709000,FALSE,59000,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,12650000,60000,0.00
182048,2518,1262,1578,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,798900,FALSE,10600,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,788300,8550,0.00
182049,2518,1263,1579,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,33000,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,33000,0,0.00
182050,2518,1265,1581,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,3911500,FALSE,50000,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,3861500,49700,0.00
182051,2518,1266,1582,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,1200000,FALSE,4500,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,1195500,10500,0.00
182052,2518,1268,1583,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,6721000,FALSE,99700,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,6621300,99600,0.00
182053,2518,1269,1584,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,6718000,FALSE,37500,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,6680500,40500,0.00
182054,2518,1270,1585,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,8372800,FALSE,121850,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,8250950,119650,0.00
182055,2518,1271,1586,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,6389000,FALSE,74500,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,6314500,67500,0.00
182056,2518,1274,1591,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,9000,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,9000,0,0.00
182057,2518,1275,1580,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,31700,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,31700,0,0.00
182058,2518,1276,1578,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,2476950,FALSE,16600,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,2460350,18500,0.00
182095,2522,1047,1047,RD,3/29/2017,4/1/2017,5/17/2017,184.96,Water & Sewer Charge,484000,FALSE,2700,3.24,3.24,,87.48,87.48,10.00,0.00,184.96,481300,2500,172.00
182096,2522,1116,1673,RD,3/29/2017,4/1/2017,4/25/2017,139.60,Water & Sewer Charge,8000,FALSE,2000,3.24,3.24,,64.80,64.80,10.00,0.00,139.60,6000,1000,74.80
182097,2522,1165,1777,RD,3/29/2017,4/1/2017,4/20/2017,15.00,Water & Sewer Charge,1259000,FALSE,0,3.24,3.24,,0.00,0.00,15.00,0.00,15.00,1259000,0,15.00
182098,2522,1166,1777,RD,3/29/2017,4/1/2017,4/20/2017,572.84,Water & Sewer Charge,868900,FALSE,8300,3.24,3.24,,268.92,268.92,35.00,0.00,572.84,860600,6000,423.80
182099,2522,1167,1777,RD,3/29/2017,4/1/2017,4/20/2017,294.20,Water & Sewer Charge,327000,FALSE,4000,3.24,3.24,,129.60,129.60,35.00,0.00,294.20,323000,3000,229.40
182100,2522,1171,1196,RD,3/29/2017,4/1/2017,4/12/2017,32.96,Water & Sewer Charge,49900,FALSE,200,3.24,3.24,,6.48,6.48,20.00,0.00,32.96,49700,200,32.96
182101,2522,1173,1964,RD,3/29/2017,4/1/2017,4/25/2017,60.36,Water & Sewer Charge,584500,FALSE,700,3.24,3.24,,22.68,22.68,15.00,0.00,60.36,583800,800,66.84
182102,2522,1175,1193,RD,3/29/2017,4/1/2017,4/18/2017,79.80,Water & Sewer Charge,240000,FALSE,1000,3.24,3.24,,32.40,32.40,15.00,0.00,79.80,239000,3000,209.40
182103,2522,1208,1323,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,195100,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,195100,0,0.00
182104,2522,1242,1196,RD,3/29/2017,4/1/2017,4/12/2017,350.48,Water & Sewer Charge,637100,FALSE,5100,3.24,3.24,,165.24,165.24,20.00,0.00,350.48,632000,5100,350.48
182105,2522,1283,1657,RD,3/29/2017,4/1/2017,,0.00,Water & Sewer Charge,46300,FALSE,0,3.24,3.24,,0.00,0.00,0.00,0.00,0.00,46300,0,0.00
182106,0,1355,1969,MC,3/30/2017,3/30/2017,4/3/2017,"1,200.00",Connection Charge for new service,0,FALSE,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,200.00",0,0,0.00
182107,0,787,1852,MC,4/24/2017,4/24/2017,5/2/2017,25.92,"FINAL READING:
Prior Reading: 239,300
Current Reading: 239,700
Total Consumption: 400 cu ft
Water Cahrge: $12.96
Sewer Charge: $12.96",0,FALSE,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.92,0,0,0.00
182108,0,1054,1054,MC,4/24/2017,4/24/2017,4/27/2017,24.00,Fee for non-payment of October 2016 Water/Sewer,0,FALSE,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0,0,0.00
182109,2542,1047,1047,RD,5/2/2017,5/1/2017,10/4/2017,249.76,Water & Sewer Charge,487700,FALSE,3700,3.24,3.24,,119.88,119.88,10.00,0.00,249.76,484000,2700,184.96
182110,2542,1116,1673,RD,5/2/2017,5/1/2017,5/30/2017,139.60,Water & Sewer Charge,10000,FALSE,2000,3.24,3.24,,64.80,64.80,10.00,0.00,139.60,8000,2000,139.60
182111,2542,1165,1777,RD,5/2/2017,5/1/2017,8/8/2017,15.00,Water & Sewer Charge,1259000,FALSE,0,3.24,3.24,,0.00,0.00,15.00,0.00,15.00,1259000,0,15.00
182112,2542,1166,1777,RD,5/2/2017,5/1/2017,8/8/2017,533.96,Water & Sewer Charge,876600,FALSE,7700,3.24,3.24,,249.48,249.48,35.00,0.00,533.96,868900,8300,572.84
182113,2542,1167,1777,RD,5/2/2017,5/1/2017,8/8/2017,229.40,Water & Sewer Charge,330000,FALSE,3000,3.24,3.24,,97.20,97.20,35.00,0.00,229.40,327000,4000,294.20
182114,2542,1171,1196,RD,5/2/2017,5/1/2017,5/17/2017,58.88,Water & Sewer Charge,50500,FALSE,600,3.24,3.24,,19.44,19.44,20.00,0.00,58.88,49900,200,32.96
182115,2542,1173,1964,RD,5/2/2017,5/1/2017,5/23/2017,86.28,Water & Sewer Charge,585600,FALSE,1100,3.24,3.24,,35.64,35.64,15.00,0.00,86.28,584500,700,60.36
182116,2542,1175,1193,RD,5/2/2017,5/1/2017,5/15/2017,209.40,Water & Sewer Charge,243000,FALSE,3000,3.24,3.24,,97.20,97.20,15.00,0.00,209.40,240000,1000,79.80
182117,2542,1208,1323,RD,5/2/2017,5/1/2017,5/30/2017,22.96,Water & Sewer Charge,195300,FALSE,200,3.24,3.24,,6.48,6.48,10.00,0.00,22.96,195100,0,0.00
