PARCEL_ID,STREET,Current_Connection,COMACT,Wtr_Supp,DOM_WATER,SDATE,Sold_2021,low2_dbld_values,charge_1000_gals,low 2 x base(4.53),calc minimum 180,Oct_Cost_Num,April_Cost,Calc_Tot_Ann_Cost, Tot_Ann_Cost_num ,
3120104,MEADOW RIDGE,TOASewer,RES,PUBLIC,PUBLIC,1-May-15,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
3120110,MEADOW RIDGE,TOASewer,RES,PUBLIC,,28-Jan-11,N/A,184,$4.53 ,$833.52 ,$833.52 ,$833.52 ,$257.50 ,"$1,091.02 ","$1,091.02 ",
3130013,MEADOWBROOK LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Sep-18,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
3130020,MEADOWBROOK LANE,TOASewer,RES,PUBLIC,,14-Jun-96,N/A,220,$4.53 ,$996.60 ,$996.60 ,$996.60 ,$257.50 ,"$1,254.10 ","$1,254.10 ",
3140008,MIDLANDS DRIVE,TOASewer,RES,PUBLIC,PUBLIC,2-May-07,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
3150005,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Jun-94,N/A,122,$4.53 ,$552.66 ,$552.66 ,$552.66 ,$257.50 ,$810.16 ,$810.16 ,
3150010,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Dec-11,N/A,96,$4.53 ,$434.88 ,$434.88 ,$434.88 ,$257.50 ,$692.38 ,$692.38 ,
3150011,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,25-Jul-84,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
3150014,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,19-Feb-20,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
3150017,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,21-Jun-83,N/A,66,$4.53 ,$298.98 ,$298.98 ,$298.98 ,$257.50 ,$556.48 ,$556.48 ,
3150020,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,12-Feb-04,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
3150023,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,24-Aug-20,N/A,92,$4.53 ,$416.76 ,$416.76 ,$416.76 ,$257.50 ,$674.26 ,$674.26 ,
3150026,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,4-Apr-16,N/A,80,$4.53 ,$362.40 ,$362.40 ,$362.40 ,$257.50 ,$619.90 ,$619.90 ,
3150027,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,5-Jun-20,N/A,68,$4.53 ,$308.04 ,$308.04 ,$308.04 ,$257.50 ,$565.54 ,$565.54 ,
3150032,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,13-Aug-18,N/A,76,$4.53 ,$344.28 ,$344.28 ,$344.28 ,$257.50 ,$601.78 ,$601.78 ,
3150033,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Dec-19,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3150034,MILLSTONE DRIVE,TOASewer,RES,PUBLIC,PUBLIC,16-Sep-05,N/A,54,$4.53 ,$244.62 ,$244.62 ,$244.62 ,$257.50 ,$502.12 ,$502.12 ,
3170001,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Nov-10,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170002,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,2-Mar-18,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170003,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,4-May-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3170004,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,17-Nov-99,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170005,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,5-Jun-06,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170006,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,13-Sep-06,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170007,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,26-Aug-13,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170008,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,15-Aug-12,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170009,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,20-Mar-06,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170010,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,3-May-01,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170011,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,8-Jun-07,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170012,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Sep-18,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170013,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Jan-00,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3170014,MONROE LANE,TOASewer,RES,PUBLIC,PUBLIC,18-Dec-08,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3190009,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190018,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190019,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190024,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190027,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190034,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190035,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190042,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190054,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190055,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190062,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190070,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190071,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190079,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190080,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190087,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190095,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190103,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190104,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190111,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3190112,MORAVIA ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3200001,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,16-Jul-08,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200002,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,22-Jun-04,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200003,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,2-Apr-13,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200004,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,1-Jul-14,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200005,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,4-Nov-20,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200006,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,28-May-09,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200007,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,4-May-92,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200008,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,31-Jul-85,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
3200009,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,20-Dec-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3200010,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,1-Jun-12,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200011,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,18-Apr-02,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
3200012,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,31-Aug-20,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3200013,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,9-Apr-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3200014,MORGAN PLACE,TOASewer,RES,PUBLIC,PUBLIC,6-Jun-14,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
3210001,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,7-Jun-06,N/A,10,$4.53 ,$45.30 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3210002,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,7-Dec-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3210003,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,31-Jan-11,N/A,20,$4.53 ,$90.60 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3210004,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,12-May-06,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3210005,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,4-Nov-83,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3210006,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,6-Aug-19,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3210007,MORNINGSIDE COURT,TOASewer,RES,PUBLIC,PUBLIC,4-Sep-19,N/A,16,$4.53 ,$72.48 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3220037,MOUNTAIN ESTATES DR,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3220047,MOUNTAIN ESTATES DR,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3220056,MOUNTAIN ESTATES DR,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240001,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240002,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240003,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240004,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240010,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240011,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240013,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240017,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3240020,MOUNTAIN LEDGE ROAD,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3250024,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,22-Mar-05,N/A,168,$4.53 ,$761.04 ,$761.04 ,$761.04 ,$257.50 ,"$1,018.54 ","$1,018.54 ",
3250029,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,1-Jun-10,N/A,70,$4.53 ,$317.10 ,$317.10 ,$317.10 ,$257.50 ,$574.60 ,$574.60 ,
3250033,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,11-Oct-05,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250035,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,10-Jul-19,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250036,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,7-Jul-14,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
3250039,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,18-Sep-18,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250040,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,6-Jan-14,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
3250041,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,1-Aug-16,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250042,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,27-Feb-79,N/A,18,$4.53 ,$81.54 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250045,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,3-Aug-76,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250046,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,23-Aug-90,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250047,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,13-Nov-95,N/A,32,$4.53 ,$144.96 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250048,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,31-Aug-79,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250052,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,28-Jun-96,N/A,28,$4.53 ,$126.84 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250053,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,7-Oct-85,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250054,MOUNTAIN VIEW AVENUE,TOASewer,RES,WELL,PRIVATE,N/A,N/A,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3250057,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,1-Apr-05,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250058,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,8-Jan-49,N/A,2,$4.53 ,$9.06 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250059,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,1-Aug-18,N/A,22,$4.53 ,$99.66 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3250061,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,1-Nov-85,N/A,48,$4.53 ,$217.44 ,$217.44 ,$217.44 ,$257.50 ,$474.94 ,$474.94 ,
3250064,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,31-Jan-91,N/A,46,$4.53 ,$208.38 ,$208.38 ,$208.38 ,$257.50 ,$465.88 ,$465.88 ,
3250068,MOUNTAIN VIEW AVENUE,TOASewer,RES,PUBLIC,PUBLIC,9-Aug-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
5840001,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,24-Apr-15,N/A,14,$4.53 ,$63.42 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840002,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,11-Dec-20,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840003,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,3-Apr-19,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
5840004,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,21-Sep-10,N/A,34,$4.53 ,$154.02 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840005,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,28-Mar-02,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840006,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,21-Oct-99,N/A,56,$4.53 ,$253.68 ,$253.68 ,$253.68 ,$257.50 ,$511.18 ,$511.18 ,
5840007,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,14-Apr-14,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840008,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,13-Aug-18,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
5840009,MUIRFIELD LANE,TOASewer,RES,PUBLIC,PUBLIC,25-Jun-10,N/A,44,$4.53 ,$199.32 ,$199.32 ,$199.32 ,$257.50 ,$456.82 ,$456.82 ,
3260001,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,8-Oct-13,N/A,2,$4.53 ,$9.06 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260002,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,17-Apr-17,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260003,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,11-Mar-19,N/A,36,$4.53 ,$163.08 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260004,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,29-Sep-08,N/A,4,$4.53 ,$18.12 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260005,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,23-Jul-01,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260006,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,2-Sep-99,N/A,8,$4.53 ,$36.24 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260007,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,31-Oct-04,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260008,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,11-Aug-15,N/A,86,$4.53 ,$389.58 ,$389.58 ,$389.58 ,$257.50 ,$647.08 ,$647.08 ,
3260009,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,12-Aug-91,N/A,0,$4.53 , $-   ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260010,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,17-Jun-13,N/A,30,$4.53 ,$135.90 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260011,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,28-Aug-86,N/A,100,$4.53 ,$453.00 ,$453.00 ,$453.00 ,$257.50 ,$710.50 ,$710.50 ,
3260012,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,2-Oct-13,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260014,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,31-Jan-17,N/A,4,$4.53 ,$18.12 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3260015,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Jan-99,N/A,58,$4.53 ,$262.74 ,$262.74 ,$262.74 ,$257.50 ,$520.24 ,$520.24 ,
3260016,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,9-Sep-94,N/A,74,$4.53 ,$335.22 ,$335.22 ,$335.22 ,$257.50 ,$592.72 ,$592.72 ,
3260017,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,4-Jan-99,N/A,60,$4.53 ,$271.80 ,$271.80 ,$271.80 ,$257.50 ,$529.30 ,$529.30 ,
3260018,MULBERRY LANE,TOASewer,RES,PUBLIC,PUBLIC,27-Apr-10,N/A,24,$4.53 ,$108.72 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3270001,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,23-Jun-10,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3270002,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,29-Aug-02,N/A,78,$4.53 ,$353.34 ,$353.34 ,$353.34 ,$257.50 ,$610.84 ,$610.84 ,
3270003,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,9-Jun-00,N/A,26,$4.53 ,$117.78 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3270004,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,11-Dec-92,N/A,38,$4.53 ,$172.14 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3270005,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,2-Sep-21,Y,N/A,N/A,N/A,,$257.50 ,$257.50 ,$515.00 ,$515.00 ,
3270006,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,30-Nov-20,N/A,12,$4.53 ,$54.36 ,$180.00 ,$180.00 ,$257.50 ,$437.50 ,$437.50 ,
3270007,MYSTIC COURT,TOASewer,RES,PUBLIC,PUBLIC,30-Jun-16,N/A,40,$4.53 ,$181.20 ,$181.20 ,$181.20 ,$257.50 ,$438.70 ,$438.70 ,
